"transaction_id","customer_name","account_number","transaction_date_raw","transaction_amount","currency","transaction_type","branch_code","balance_after_transaction","notes","data_issue_flag","transaction_date_clean","balance_issue_flag"
"436596","Lori Brown","66731974","25/03/2023","2943.52","INVALID","Credit","BR886","14868.34","Manual correction",NULL,"2023-03-25",NULL
"361534","Kari Shannon","70567734","2023-01-28","19156.81","GBP","Credit","BR649","40053.30","Check bounced",NULL,"2023-01-28",NULL
"271530","Jessica Cooper","83807419","26/10/2023","11242.81","USD","Debit","BR958","41013.52","Issue continue without make.",NULL,"2023-10-26",NULL
"160746","Benjamin Brown","13570489","March 31, 2021","286.90","USD","Debit","BR825","86273.90","Under off response.",NULL,"2021-03-31",NULL
"968961","Annette Brnes","55864808","November 20, 2025","2666.57","GBP","Credit","BR696","91609.08","Organization improve require story she only.",NULL,"2025-11-20",NULL
"574932","Toni Schmidt","69618257","26/07/2021","19317.84","INVALID","Credit","BR197","22616.61",NULL,NULL,"2021-07-26",NULL
"378641","Russell Duran","80697325","19/05/2024","15693.57","INVALID","Credit","BR616","87394.48","Outside deep me while condition mention writer.",NULL,"2024-05-19",NULL
"250931","Jessica Boyd","92110079","30/12/2021","6370.44","USD","Credit",NULL,"12473.73","Check bounced",NULL,"2021-12-30",NULL
"164942","Juan Tran","30873020","10/06/2022","10093.04","EUR","Transfer","BR957","7328.23","Check bounced",NULL,"2022-06-10",NULL
"623532","James Carey","67283125","2022-02-04","16859.26","GBP","Transfer","BR990","4937.30",NULL,NULL,"2022-02-04",NULL
"455541","Gabriel Fields","90770221","04/09/2024","2467.01","INVALID","Debit","BR814","76488.21","Officer sell resource seven crime security million why.",NULL,"2024-09-04",NULL
"831450","Jerome Harris","75356342","November 24, 2025","6119.52","INVALID","Credit","BR172","64405.91","Check bounced",NULL,"2025-11-24",NULL
"920014","Christopher Hamilton","18923242","2021-05-16",NULL,"INVALID","Transfer","BR849","63430.67",NULL," Missing Critical Field","2021-05-16",NULL
"496731","Samantha Clark","75846264","11/02/2025","5578.65","INR","Debit","BR129","23159.33","Manual correction",NULL,"2025-02-11",NULL
"424764","Scott Dyer","72344660","September 21, 2023","15888.50","INR","Debit","BR302","72508.32",NULL,NULL,"2023-09-21",NULL
"676682","Suzanne Jones","84285446","March 12, 2026","11662.80","INVALID","Credit","BR798","15959.34","Manual correction",NULL,"2026-03-12",NULL
"981651","Brenda Henry","95188324","30/11/2023","3959.50","INVALID","Transfer","BR065","41741.72","Check bounced",NULL,"2023-11-30",NULL
"133198","Stephen Malone","55053915","August 08, 2021","13441.19","EUR","Debit","BR745","23395.51","May successful choose happen will artist spring learn.",NULL,"2021-08-08",NULL
"838457","Susan Roman","17206855","December 09, 2023","3889.93","INVALID","Debit","BR014","27269.28","History benefit its show five.",NULL,"2023-12-09",NULL
"645358","James Butler","31983626","June 23, 2021","6175.44","INVALID","Credit","BR329","17420.05","Manual correction",NULL,"2021-06-23",NULL
"982063","Bradley Hernandez","17383118","2021-06-13","9355.69","EUR","Transfer","BR169","54118.50","Manual correction",NULL,"2021-06-13",NULL
"930760","Wendy Johnson","86313993","March 10, 2023","16925.52","INVALID","Debit","BR411","65729.25","Manual correction",NULL,"2023-03-10",NULL
"472911","Jeffrey Taylor","79964410","03/12/2023","16429.54","INVALID","Debit","BR363","57416.32","Either pretty economic fish since.",NULL,"2023-12-03",NULL
"713095","Brett Brown","11645862","11/02/2025","1240.32","INVALID","Transfer","BR021","76725.72","Mrs across concern that.",NULL,"2025-02-11",NULL
"523110","Micheal Francis","89958082","2024-11-11","1542.47","INR","Debit",NULL,"9794.88","Manual correction",NULL,"2024-11-11",NULL
"352205","Emily Wiggins","19141508","2026-01-08","17777.06","GBP","Debit","BR552","37900.65","Manual correction",NULL,"2026-01-08",NULL
"469562","Jessica Hunter","91557305","2021-08-20","2176.96","INVALID","Transfer","BR142","26873.77","Check bounced",NULL,"2021-08-20",NULL
"505964","Christine Johnson","44667208","March 29, 2023","3286.70","EUR","Debit","BR478","60215.88",NULL,NULL,"2023-03-29",NULL
"368750","Elizabeth Carrillo","56156097","2023-02-19","653.07","USD","Transfer","BR080","7559.02","Manual correction",NULL,"2023-02-19",NULL
"697910","Thomas Rivera","26911421","2026-01-05","6469.71","INVALID","Debit","BR072","47822.70","Check bounced",NULL,"2026-01-05",NULL
"783931","Vicki Young","40085725","May 14, 2024","4382.78","INVALID","Debit","BR718","17684.12","Manual correction",NULL,"2024-05-14",NULL
"838261","Kayla Frost","99145029","2024-10-01","11698.96","INVALID","Credit","BR329","82363.31","Manual correction",NULL,"2024-10-01",NULL
"989991","Tracy Griffith","77007009","15/03/2023","611.26","INVALID","Transfer","BR996","23240.54","Manual correction",NULL,"2023-03-15",NULL
"483423","Elizabeth Kaufman","90759859","21/06/2024","1594.50","INVALID","Credit","BR310","16677.45","Check bounced",NULL,"2024-06-21",NULL
"547486","Christopher Fox","46629403","November 13, 2025","15156.02","GBP","Transfer","BR368","57387.56","Rest fish employee hope.",NULL,"2025-11-13",NULL
"924040","Brittany Williams","40644593","2026-01-05","4806.34","USD","Credit",NULL,"47740.07","Quality official very.",NULL,"2026-01-05",NULL
"447098","Scott Williams","93044883","18/05/2025","2359.13","INR","Credit",NULL,"40570.42","Manual correction",NULL,"2025-05-18",NULL
"616125","Tammy Osborne","81870932","April 23, 2025","2535.50","INVALID","Transfer","BR045","89907.45","Check bounced",NULL,"2025-04-23",NULL
"523507","Laura Wilkins","37112867","09/12/2021","7971.12","INVALID","Credit","BR762","12890.20",NULL,NULL,"2021-12-09",NULL
"507158","Gregory Murphy","59521161","23/01/2026","5816.21","USD","Transfer","BR931","5212.84",NULL,NULL,"2026-01-23",NULL
"742773","Anita Johnson","89782755","2026-01-28",NULL,"USD","Transfer","BR112","1168.36","Cup name father behavior."," Missing Critical Field","2026-01-28",NULL
"233618","Kayla Benson","14843393","2022-10-03","12730.83","INVALID","Transfer","BR628","74396.57","Article everybody learn itself item.",NULL,"2022-10-03",NULL
"294316","Jamie Kelly","94343051","February 16, 2026","2138.45","EUR","Debit","BR828","58826.50","Check bounced",NULL,"2026-02-16",NULL
"636346","Kelsey Tanner Dvm","11388897","04/02/2024","5852.60","EUR","Transfer","BR178","68493.21","Avoid decide only issue enjoy program.",NULL,"2024-02-04",NULL
"296382","Karen Cox","31291433","2021-05-18","781.74","INR","Debit","BR170","39822.75","Medical husband stuff guy central.",NULL,"2021-05-18",NULL
"337525","Wayne Bell","56187105","November 12, 2025","4401.20","GBP","Debit",NULL,"69804.15","Church room land course car process rate.",NULL,"2025-11-12",NULL
"411175","Whitney Ramos","85091365","15/06/2023","5000.85","GBP","Credit","BR753","64416.83","Manual correction",NULL,"2023-06-15",NULL
"969328","Jeremy Chang","44722009","17/01/2026","4242.84","GBP","Transfer","BR735","66238.52","Check bounced",NULL,"2026-01-17",NULL
"204146","Maria Gray","93821729","2021-07-26","15161.25","INVALID","Debit","BR640","8102.01","Yet nation trade increase likely throughout.",NULL,"2021-07-26",NULL
"998408","Thomas Lyons","40557274","2023-07-21","3006.92","EUR","Credit","BR219","90579.38","Check bounced",NULL,"2023-07-21",NULL
"950324","Whitney Hardy","62185286","December 10, 2021","2164.61","INR","Transfer",NULL,"71952.56","Check bounced",NULL,"2021-12-10",NULL
"967890","Sheri Choi","61404739","28/12/2021","6201.32","EUR","Transfer","BR349","65989.47","Check bounced",NULL,"2021-12-28",NULL
"212378","Deborah Allen","44964852","11/08/2025","19607.40","INVALID","Credit","BR104","44190.17",NULL,NULL,"2025-08-11",NULL
"540726","Karen Price","23421609","11/04/2022","3291.25","USD","Debit",NULL,"11841.39","Manual correction",NULL,"2022-04-11",NULL
"558632","Amanda Mclean","61665144","2025-09-02","2431.46","INR","Transfer","BR004","44894.00",NULL,NULL,"2025-09-02",NULL
"974949","Charles Wang","25818088","2021-06-20","15472.31","INR","Credit","BR566","76503.67","Manual correction",NULL,"2021-06-20",NULL
"328576","Molly Adams","71813907","27/08/2024","19535.24","EUR","Debit","BR382","2027.84","Most test society case customer.",NULL,"2024-08-27",NULL
"240018","Shelby Obrien","57715873","2021-07-30","15744.73","INVALID","Credit","BR911","34483.92","Region single east look thought week.",NULL,"2021-07-30",NULL
"602425","James Silva","73202929","31/08/2023","1427.47","EUR","Debit","BR262","26527.89","Manual correction",NULL,"2023-08-31",NULL
"141455","Tina Wade","59136716","2023-09-23","524.85","EUR","Debit","BR747","26118.86","Manual correction",NULL,"2023-09-23",NULL
"377837","Taylor Gonzales","70603044","June 08, 2025","5723.46","INVALID","Transfer","BR083","77695.84","Manual correction",NULL,"2025-06-08",NULL
"522928","Jacqueline Harris","72733726","2022-05-30","5327.42","EUR","Debit","BR601","83277.61",NULL,NULL,"2022-05-30",NULL
"190363","Jeremih Tylor","52167931","July 14, 2023","2056.74","EUR","Credit","BR698","43231.77","Check bounced",NULL,"2023-07-14",NULL
"921774","Andrea Moran","44527927","2023-06-20","4585.12","EUR","Transfer","BR873","93786.38","Choice worry interview.",NULL,"2023-06-20",NULL
"477723","Tracy Rodriguez","62321504","10/01/2022","2859.78","GBP","Debit","BR429","14704.06","Community amount player social make why.",NULL,"2022-01-10",NULL
"599162","Erik Rodriguez","98910220","2023-05-29","14284.96","EUR","Credit","BR691","71237.20","According different throw daughter instead.",NULL,"2023-05-29",NULL
"731794","Christopher Phillips","54805459","2025-03-29","19200.74","GBP","Transfer","BR836","15154.05","Manual correction",NULL,"2025-03-29",NULL
"948680","Lisa Fernandez","71931972","September 25, 2025","15128.82","INVALID","Credit","BR779","31851.58","Check bounced",NULL,"2025-09-25",NULL
"353832","Cody Henry","38803472","06/08/2021","7194.42","EUR","Debit","BR856","67133.95","Check bounced",NULL,"2021-08-06",NULL
"151277","Craig Massey","44822503","July 01, 2021","3460.74","USD","Transfer","BR507","35257.44","Manual correction",NULL,"2021-07-01",NULL
"686402","Phyllis Evns","81260197","2023-11-22","13400.16","USD","Transfer","BR314","75416.43","Also certain war themselves air.",NULL,"2023-11-22",NULL
"750964","Edward Harrell","55863924","August 29, 2024","1352.74","EUR","Transfer","BR565","41624.23","Check bounced",NULL,"2024-08-29",NULL
"470629","Jennifer Den","60509007","October 11, 2021","18128.53","USD","Credit","BR788","70628.39",NULL,NULL,"2021-10-11",NULL
"415798","Christopher Long","61408820","2023-07-14","5213.49","INR","Debit","BR093","69184.25","Manual correction",NULL,"2023-07-14",NULL
"715425","Crystal Harrison","25275565","05/02/2024","12478.42","USD","Transfer","BR618","5578.46","Tonight level bad actually discussion.",NULL,"2024-02-05",NULL
"150454","David Miller","85424575","February 14, 2023","18758.82","INR","Credit","BR807","81263.09","Check bounced",NULL,"2023-02-14",NULL
"672062","Robert Snyder","65361535","January 11, 2022","818.66","INR","Debit","BR164","54542.56",NULL,NULL,"2022-01-11",NULL
"735710","Kyle Collins","94864530","September 08, 2023","17343.40","INVALID","Credit","BR885","66696.73","Manual correction",NULL,"2023-09-08",NULL
"464457","Breanna Cook","61135201","27/09/2024","2835.75","USD","Credit","BR668","71614.38","Manual correction",NULL,"2024-09-27",NULL
"542927","Aron Wright","15978433","21/07/2022","11821.69","USD","Credit",NULL,"83326.56",NULL,NULL,"2022-07-21",NULL
"275331","Molly Cross","13529585","2023-12-22",NULL,"GBP","Credit",NULL,"87262.06","Check bounced"," Missing Critical Field","2023-12-22",NULL
"273152","Charles Mccarthy Dvm","94913262","21/08/2022","3475.63","INVALID","Debit","BR809","91655.07","List practice image under issue need.",NULL,"2022-08-21",NULL
"962362","Kevin Park","38259997","March 16, 2025","5627.20","EUR","Transfer","BR035","96831.99","Check bounced",NULL,"2025-03-16",NULL
"671704","Emily Green","98567348","27/10/2021","9504.47","EUR","Debit","BR862","56022.85",NULL,NULL,"2021-10-27",NULL
"963435","Kurt Maldonado","46251725","2021-04-29","8158.45","INVALID","Credit","BR239","61536.85","Check bounced",NULL,"2021-04-29",NULL
"466129","Megan Woods","39309449","February 26, 2023","15045.31","INVALID","Credit","BR260","51254.78","Human present mean likely Republican.",NULL,"2023-02-26",NULL
"660649","Christopher Herman","54948052","May 12, 2022","1295.44","USD","Credit","BR273","6920.79","Manual correction",NULL,"2022-05-12",NULL
"362412","Pamela Figueroa","74280067","2025-11-17","16945.62","INR","Credit","BR662","9511.79",NULL,NULL,"2025-11-17",NULL
"782310","Kristin Smith","38550438","February 14, 2022","16555.67","EUR","Credit","BR731","75498.70","Night hospital matter role modern.",NULL,"2022-02-14",NULL
"161354","Rebecca Green","98386438","09/07/2025","19314.24","INVALID","Transfer","BR893","61172.24","Manual correction",NULL,"2025-07-09",NULL
"861173","Mark Andrews","44410442","13/05/2022","6646.02","USD","Transfer","BR136","68998.25","Check bounced",NULL,"2022-05-13",NULL
"538101","Amanda Crawford","96766599","2025-01-06","10309.15","GBP","Transfer","BR028","23044.76",NULL,NULL,"2025-01-06",NULL
"982787","Daniel Williams","18072034","21/10/2025","15523.88","INVALID","Debit","BR778","32944.49","Manual correction",NULL,"2025-10-21",NULL
"285773","Rebecca Holloway","50066097","2024-05-05","7959.84","INR","Debit","BR650","62221.76","Check bounced",NULL,"2024-05-05",NULL
"627131","Jmes Hyes","44328321","2025-07-18","9797.32","EUR","Debit",NULL,"96585.86","Social half future me onto our series.",NULL,"2025-07-18",NULL
"571086","Matthew Miller","83555047","12/01/2026","13490.27","USD","Debit","BR685","7509.00","Manual correction",NULL,"2026-01-12",NULL
"933092","Jesse Herrera","57010313","2022-06-08","8554.66","EUR","Transfer","BR660","68075.34","Manual correction",NULL,"2022-06-08",NULL
"248442","Christian Gardner","78733229","15/04/2021","2583.28","INVALID","Debit","BR116","43165.66","Check bounced",NULL,"2021-04-15",NULL
"975892","Frank Hopkins","63853483","December 15, 2025","1383.62","GBP","Debit",NULL,"70514.44","Manual correction",NULL,"2025-12-15",NULL
"834013","Allison Forbes","41312132","2025-06-29","7514.85","GBP","Credit","BR503","86120.87","Cut school public so beautiful walk tell over.",NULL,"2025-06-29",NULL
"938534","Carl Andrews","96441528","October 22, 2021","5125.89","INVALID","Debit","BR560","64805.62","Check bounced",NULL,"2021-10-22",NULL
"418043","Victoria Rodriguez","19497224","March 04, 2025","12821.26","INVALID","Debit","BR620","61141.54","Check bounced",NULL,"2025-03-04",NULL
"399787","Monica Hunter","55312453","25/09/2022","12308.20","INVALID","Debit","BR905","87253.69",NULL,NULL,"2022-09-25",NULL
"118269","Richard Hays","55900357","2025-03-31","3638.25","EUR","Transfer","BR336","56727.15","Manual correction",NULL,"2025-03-31",NULL
"433359","Brenda Wagner","16543782","04/06/2024","3620.05","USD","Transfer","BR018","35813.73","Measure sea sense area wait.",NULL,"2024-06-04",NULL
"942582","Luke Santiago","69580779","April 20, 2021","10660.17","USD","Transfer","BR491","94013.59","Check bounced",NULL,"2021-04-20",NULL
"418711","Shannon Ramos","17028251","10/12/2025","7884.35","INVALID","Debit","BR912","76500.48","Manual correction",NULL,"2025-12-10",NULL
"259776","Edward Cunningham","89991962","16/10/2025","2141.11","EUR","Credit",NULL,"6994.63","Manual correction",NULL,"2025-10-16",NULL
"432055","Joshua Reed","59260986","02/02/2026","8885.01","GBP","Credit","BR141","46650.57","Manual correction",NULL,"2026-02-02",NULL
"322222","Dr. William Bowen","49638388","June 08, 2025","10497.03","INVALID","Debit","BR087","80823.00",NULL,NULL,"2025-06-08",NULL
"518604","Gina Mathews","58289786","2021-05-03","9504.59","USD","Credit","BR354","93889.93","Owner see perform difference treatment.",NULL,"2021-05-03",NULL
"349634","Brandon Graham","31442401","August 10, 2025","690.29","EUR","Credit",NULL,"1505.05",NULL,NULL,"2025-08-10",NULL
"938972","James Phillips","52456515","29/10/2025","1040.19","INR","Debit","BR422","83634.38","Check bounced",NULL,"2025-10-29",NULL
"431653","Jocelyn Gomez","41421036","05/01/2024","3654.31","INVALID","Debit","BR723","81421.71","Make whole receive news customer lawyer.",NULL,"2024-01-05",NULL
"258589","Jillian Weiss","39028224","March 19, 2023","7908.34","GBP","Transfer","BR427","27454.24","Manual correction",NULL,"2023-03-19",NULL
"291080","Michael Miller","55094165","03/11/2021","16262.81","INVALID","Debit","BR613","40817.38","Family interview capital to news specific maybe.",NULL,"2021-11-03",NULL
